product_id,customer_id,customer_evaluate,content,like_count,rating,score,created_at,rating_1_stars,rating_2_stars,rating_3_stars,rating_4_stars,rating_5_stars
183330021,163539,Cực kì hài lòng,Máy đẹp xuất sắc. Màn hình hơi bóng nhưng dán paperlike vào là viết và nhìn khá ổn (dán sẽ bớt độ bóng bẩy của màn hình). Vừa nhận hàng xong là Tiki kích hoạt liền ngày bảo hành. Thân hộp và máy đúng số seri.,3,5,0.15996848,1687330594,8,1,1,27,798
183330021,7412662,Hài lòng,"Từng dùng ip7 cam trước rõ nét hơn dù 7MP và đô phân giải thấp hơn , do màn hình lớn cungf độ phân giải thấp nên chụp ảnh portrait mờ , bộ nhớ dùng thêm một số ứng dụng xem trực tuyến,  hạn chế tải , ko mxh , ít chụp mà vẫn khá tốn dùng lượng , 64GB phải dùng tiết chế dữ . Pin m dùng khoảng 4-5 ngày cho k 30p tác vụ nhẹ , cảm ứng vân tay nhạy hơn so với S20ultra , di chuyển ảnh và đa nhiệm đối với người mới dùng MTB như m khá tốt",1,4,0.02848549,1680138844,8,1,1,27,798
183330021,17912814,Cực kì hài lòng,Đúng mẫu máy mình chọn.Giao hàng nhanh.Đóng gói rất cẩn thận .bảo hành 1 năm.💯💯💯💯💯💯💯💯🥰chuẩn chính hãng🫶🏻🥰 10đ không có nhưng❤️🥰,0,5,50.0,1691221625,8,1,1,27,798
183330021,7489416,Cực kì hài lòng,"máy moi 100% nguỳen hộp ,rất hài lòng sản phẫm ,nhân viên giao hàng vui vẽ nhiệt tình .minh mua hàng có giá trị thươfng mua trên tiki",0,5,50.0,1689763867,8,1,1,27,798
183330021,18633142,Cực kì hài lòng,"Công nhận sử dụng màn hình tần số quét cao 120hz quen rồi giờ quay ra mấy loại 60hz chóng mặt kinh khủng. Ipad gen 9 giá rẻ hoàn thiện cực tốt, phần mềm ngon phù hợp với các bạn thích vẽ trên màn hình, xem phim cực ổn, lướt web hơi chóng mặt vì tần số quét thấp.",0,5,27.77777778,1690291254,8,1,1,27,798
183330021,1215459,Cực kì hài lòng,"Mua xong mới phát hiện 
có nút homenicator 😁 vẫn chưa phải nhận dạng khuôn mặt
ko full màn hình 😁
so với Gen 10 thì Gen 10 ok hơn

thanks shop , và anh vận chuyển ok lắm",24,5,0.01750381,1667791483,8,1,1,27,798
183330021,22387771,Rất không hài lòng,"Tiki lừa khách hàng, rõ ràng để tặng Astra trị giá hơn 400k, mà mua xong thì k đc tặng, gọi điện thoại hỏi thì bảo thiếu điều kiện (thiếu điều kiện thì để tặng làm gì) rõ ràng trong trang bán hàng để tặng (hình đính kèm), k thấy tặng thì mình đã mua bên *** rồi hàng chính hãng mà giá cũng tốt hơn! Anh Em lưu ý cân nhắc, đừng để bị lừa giống như mình",6,1,0.01506552,1660809750,8,1,1,27,798
183330021,5516348,Cực kì hài lòng,"Hàng Ok,săn sale ngày 11/11/2022.sp.chưa active,đóng gói kỹ lưỡng..
Giao hàng nhanh,phải có mã OTP mới được nhận hàng.
Sẽ tiếp tục ung ho Tiki Trading",6,5,0.05196241,1668309797,8,1,1,27,798
183330021,5400886,Cực kì hài lòng,"mình xài 2 tuần rồi mới comment, máy rất ok, giá bình dân, tiện cho việc học, làm việc. gói ghém nhu cầu của minhf theo dung lượng 64g thì máy này rất ok
ai hay lưu trữ hình, đồ hoạ thì dung lượng này sẽ là 1 vấn đề lớn đó.",0,5,27.77777778,1692238652,8,1,1,27,798
259542697,6303460,Cực kì hài lòng,Giao hàng rất nhanh . Hàng chính hãng đẹp như giới thiệu . Rất hài lòng,0,5,33.33333333,1688795191,0,0,0,0,7
